Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived
3,0,1.5092093085999871,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,0
1,0,1.5092093085999871,0.4327933656785018,-0.4736736092984604,0.49782998024351216,0,1
2,1,-0.41203677443229225,1.340131927606843,0.7676298785983874,-0.10478509950117394,2,1
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,0
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.2052890831722074,2,0
3,0,1.1249600919935314,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,0
1,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,0,1
3,0,0.5101613454232019,0.4327933656785018,-0.4736736092984604,-0.3353272677875516,2,0
3,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,0
1,0,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,2,1
2,1,-0.5657364610748746,0.4327933656785018,2.0089333664952354,0.18876253192945994,0,1
3,1,0.7407108753870755,0.4327933656785018,5.73284383018578,-0.01870931177853076,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,2,0
3,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,1,1
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
3,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,0
3,0,0.35646165878061953,0.4327933656785018,0.7676298785983874,-0.35848215805212236,2,0
3,1,-0.2583370877897099,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,2,0
2,1,-1.949033640858116,1.340131927606843,0.7676298785983874,0.13683114673782454,2,1
2,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,0
3,0,-0.1814872444684187,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,0,0
1,0,0.9712604053509489,0.4327933656785018,-0.4736736092984604,0.40974072380221066,2,1
3,0,-0.719436147717457,0.4327933656785018,0.7676298785983874,-0.33146744825388363,0,1
3,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,2,0
3,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.32425318983493084,2,0
3,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,1,0
3,0,1.6629089952425695,-0.47454519624983954,-0.4736736092984604,-0.5063875431873253,2,0
1,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,0,1
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,2,0
3,1,-1.56478442425166,2.2474704895351842,2.0089333664952354,-0.08666388103324908,2,0
2,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,1
3,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,2,0
2,0,0.12591212881674602,0.4327933656785018,0.7676298785983874,-0.11988611489111134,2,0
3,1,0.8944105620296577,-0.47454519624983954,5.73284383018578,0.1506737441786005,2,0
3,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,2,0
3,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,2,1
3,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,2,0
3,1,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,2,1
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,0
2,1,-0.8731358343600393,-0.47454519624983954,0.7676298785983874,-0.18532384824750675,2,1
3,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.47861979608830835,2,0
3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49078316061772326,1,1
3,1,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.5125125150294839,1,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,0
3,1,0.20276197213803718,0.4327933656785018,0.7676298785983874,-0.3363340021468808,1,0
2,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,0
3,0,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,0
1,0,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,-0.13322534515222276,2,0
3,0,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.4974960653257301,2,0
3,0,-0.719436147717457,0.4327933656785018,-0.4736736092984604,-0.4888542575852486,2,1
2,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,2,0
3,0,1.0481102486722402,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,0
1,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,0.39858208016340624,2,1
2,1,0.8175607187083667,0.4327933656785018,0.7676298785983874,0.13683114673782454,2,1
1,0,0.12591212881674602,0.4327933656785018,-0.4736736092984604,0.39858208016340624,2,0
2,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,1
2,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,2,0
3,0,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,2,0
3,0,-0.37361185277164666,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,0
3,1,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.45026210265472455,2,1
3,1,1.0481102486722402,0.4327933656785018,6.974147318082627,0.2958951755118318,2,0
3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.48457563655809965,1,0
3,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.4626791642426904,2,0
3,0,-1.180535207645204,4.0621476133918675,2.0089333664952354,0.2958951755118318,2,0
2,0,-0.33518693111100106,0.4327933656785018,2.0089333664952354,0.18876253192945994,0,0
3,0,-1.180535207645204,3.1548090514635256,0.7676298785983874,0.1506737441786005,2,0
3,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.44363577710162005,2,0
3,0,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,2,0
1,0,0.12591212881674602,0.4327933656785018,-0.4736736092984604,0.49925551609632224,2,1
3,1,-1.949033640858116,-0.47454519624983954,0.7676298785983874,-0.37828059596268965,0,1
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,2,1
3,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,0
2,0,1.7397588385638607,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,2,0
3,0,1.1249600919935314,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,0
3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,1,1
3,0,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,2,0
1,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.11913106412161445,2,1
3,1,-0.8731358343600393,-0.47454519624983954,0.7676298785983874,-0.3573908580066095,0,0
3,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.4925449457465493,1,0
3,0,-0.2583370877897099,0.4327933656785018,-0.4736736092984604,-0.4902797934380587,2,0
2,0,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,2,0
2,1,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,2,1
1,0,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.11913106412161445,2,1
3,0,-0.10463740114712752,0.4327933656785018,0.7676298785983874,-0.3414522396297103,0,1
1,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,0.3483299278831318,0,1
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,2,0
1,0,1.432359465278696,0.4327933656785018,-0.4736736092984604,0.39858208016340624,2,1
3,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.457478374542396,2,0
2,0,1.7397588385638607,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,0
3,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,2,0
2,1,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,1
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3363340021468808,1,0
3,0,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,2,0
2,1,-1.7953339542155335,-0.47454519624983954,0.7676298785983874,0.016023023618325298,2,1
3,0,-0.9499856776813305,0.4327933656785018,-0.4736736092984604,-0.5063875431873253,2,0
2,0,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,0
2,0,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,0
1,0,-0.1814872444684187,0.4327933656785018,-0.4736736092984604,0.4207302360686478,2,1
3,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,2,0
2,1,0.04906228549545483,2.2474704895351842,-0.4736736092984604,-0.22559322262067316,2,1
3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4926295114327329,1,1
2,0,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,2,0
3,1,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.4888542575852486,2,0
3,0,-1.4110847376090776,-0.47454519624983954,-0.4736736092984604,-0.2701412180209885,0,0
2,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,2,0
2,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,0
2,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,0
3,0,-0.06621247948648194,-0.47454519624983954,-0.4736736092984604,-0.32425318983493084,2,0
3,1,1.432359465278696,0.4327933656785018,3.250236854392083,0.04370821849987721,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,0
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,2,1
3,0,-0.41203677443229225,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,2,0
3,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,2,1
3,0,-1.0268355210026217,0.4327933656785018,0.7676298785983874,-0.24069423801061057,2,0
2,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,1
1,0,-0.7962859910387481,0.4327933656785018,-0.4736736092984604,0.4207302360686478,2,0
3,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
2,1,-1.949033640858116,0.4327933656785018,0.7676298785983874,-0.18532384824750675,2,1
3,0,-1.7953339542155335,-0.47454519624983954,0.7676298785983874,-0.397241430886295,2,1
3,0,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,2,0
3,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,2,0
2,0,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.41687275089321363,2,0
3,0,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.35646868933346404,2,0
3,0,0.8944105620296577,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,2,0
3,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,1
3,0,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,2,0
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.1489119590497745,0,0
3,1,0.08748720715610042,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
3,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.1621689579829361,1,0
3,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4800453319411184,2,0
3,0,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,2,0
3,0,1.432359465278696,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,0
2,1,1.893458525206443,0.4327933656785018,3.250236854392083,-0.18532384824750675,2,1
3,0,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
3,1,-1.8721837975368247,-0.47454519624983954,-0.4736736092984604,-0.397241430886295,2,1
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4926295114327329,1,0
3,1,-1.2573850509664952,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,1
1,1,-0.9499856776813305,0.4327933656785018,-0.4736736092984604,0.49925551609632224,2,1
1,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,2,0
3,0,-0.10463740114712752,0.4327933656785018,2.0089333664952354,-0.17626323901354432,2,0
3,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,2,0
3,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,2,0
3,1,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.4974960653257301,2,1
3,0,-1.6416342675729512,3.1548090514635256,0.7676298785983874,-0.06199888922968463,1,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
2,0,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,2,0
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.030371322596999754,0,0
3,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,0
2,0,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,0
1,1,1.5092093085999871,-0.47454519624983954,-0.4736736092984604,-0.1263453225405672,2,1
3,1,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.4735861242916626,2,1
3,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0
3,1,0.04906228549545483,0.4327933656785018,0.7676298785983874,-0.1621689579829361,2,0
2,0,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,0
2,1,0.12591212881674602,0.4327933656785018,0.7676298785983874,-0.11988611489111134,2,1
3,0,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.5079822104125026,2,1
3,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,2,0
1,0,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,2,0
3,1,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,2,0
2,0,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,0
1,1,0.27961181545932834,0.4327933656785018,-0.4736736092984604,0.4207302360686478,2,1
3,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.4896093083547455,2,0
3,0,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,-0.1621689579829361,2,0
2,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,0
3,1,-1.7953339542155335,3.1548090514635256,2.0089333664952354,-0.01870931177853076,2,0
3,0,0.08748720715610042,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,0
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,2,0
3,1,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,2,0
2,0,0.12591212881674602,0.4327933656785018,0.7676298785983874,0.09664633805084172,0,0
3,0,1.0481102486722402,-0.47454519624983954,-0.4736736092984604,-0.5185529211854588,2,0
3,0,-1.4879345809303688,2.2474704895351842,2.0089333664952354,-0.08666388103324908,2,0
3,0,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,2,1
1,0,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,2,0
3,1,-0.1814872444684187,-0.47454519624983954,0.7676298785983874,-0.397241430886295,2,1
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5084855775921673,1,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,1
3,1,-1.1036853643239128,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,0,1
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0
3,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,2,0
3,0,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.48130374989027985,2,0
3,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,0
3,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,2,1
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.05042144409739929,0,1
3,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,2,0
2,0,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,0
1,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.024246350754841113,0,1
3,0,0.3948865804412651,-0.47454519624983954,-0.4736736092984604,-0.5188046047752911,0,0
3,0,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,2,0
3,0,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,2,0
3,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0
2,0,-0.10463740114712752,-0.47454519624983954,0.7676298785983874,0.016023023618325298,2,0
3,0,-1.949033640858116,3.1548090514635256,2.0089333664952354,-0.01870931177853076,2,0
3,1,-1.56478442425166,0.4327933656785018,0.7676298785983874,-0.3414522396297103,0,0
1,1,-1.0268355210026217,-0.47454519624983954,0.7676298785983874,0.14488502161245778,2,1
2,1,1.1249600919935314,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,2,0
3,1,-0.8731358343600393,-0.47454519624983954,0.7676298785983874,-0.4601623283443675,2,1
1,0,1.6629089952425695,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,2,1
3,1,-0.41203677443229225,-0.47454519624983954,3.250236854392083,-0.26066180729354516,0,1
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0
3,0,0.8944105620296577,1.340131927606843,-0.4736736092984604,-0.36435544630444866,2,0
2,0,-0.6425863043961658,0.4327933656785018,-0.4736736092984604,-0.41687275089321363,2,0
1,1,1.432359465278696,-0.47454519624983954,-0.4736736092984604,-0.1263453225405672,2,1
2,0,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,0
2,1,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,1
2,1,-0.1814872444684187,0.4327933656785018,-0.4736736092984604,-0.3693891181010945,0,1
1,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,0.3682954836973478,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,2,0
3,0,-1.949033640858116,0.4327933656785018,0.7676298785983874,-0.4242561406845337,2,1
3,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,0
1,1,1.3555096219574048,0.4327933656785018,0.7676298785983874,0.40974072380221066,2,1
1,0,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.5477482176060045,2,0
3,0,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,-0.46720946885967163,2,0
2,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.16518916106092355,0,1
3,1,-1.1036853643239128,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,1
3,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.45017955043725955,2,0
3,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,0
2,1,-0.33518693111100106,-0.47454519624983954,0.7676298785983874,-0.12491978668775715,2,1
3,0,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,0
3,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4366711888037809,2,0
2,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,0
3,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,2,0
3,1,0.7407108753870755,-0.47454519624983954,5.73284383018578,-0.06199888922968463,1,0
2,0,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,0
1,1,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,2,1
3,1,-0.10463740114712752,0.4327933656785018,2.0089333664952354,-0.17626323901354432,2,0
1,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,0,1
3,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
